2024-07-12 17:40:02 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 0, 'D6': 0, 'D7': 0}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 1, 'D2': 0, 'D3': 7, 'D4': -2, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 18}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 19}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 19}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 19}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 19}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 19}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 19}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 19}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 19}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 19}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 19}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 19}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 19}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 19}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 19}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': 0, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 20}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 21}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 22}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 22}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 22}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 22}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 22}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 22}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 22}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 22}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 22}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 22}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 23}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 23}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 23}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 23}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 23}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 23}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 23}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 23}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 23}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 23}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 23}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 23}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 23}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 23}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 23}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 23}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 23}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 24}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 24}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 24}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 24}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 24}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 24}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 24}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 24}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 24}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 24}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 24}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 24}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 24}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 24}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 24}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 24}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 24}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 25}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 25}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 25}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 25}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 25}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 25}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 25}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 26}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 26}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 26}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 26}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 26}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 26}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 26}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 26}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 26}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 26}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 26}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 26}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 26}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -1, 'D7': 26}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 26}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 26}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 27}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 27}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 27}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 27}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 27}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 27}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 27}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 27}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 27}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 27}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 27}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 27}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 27}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 27}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 27}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 27}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 27}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 28}
2024-07-12 17:40:06 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': 1, 'D5': 1, 'D6': -2, 'D7': 28}
